transactionid,customerid,franchiseid,datetime,product,quantity,unitprice,totalprice,paymentmethod,cardnumber
1002820,2000048,3000008,2024-05-16 07:13:36.045,Outback Oatmeal,7,3,21,visa,4176787482582469
1002821,2000010,3000026,2024-05-11 11:29:55.144,Orchard Oasis,10,3,30,mastercard,5231880051051840
1002822,2000030,3000013,2024-05-05 07:30:23.641,Golden Gate Ginger,2,3,6,mastercard,2418953624996734
1002824,2000064,3000006,2024-05-08 22:28:39.444,Tokyo Tidbits,7,3,21,mastercard,2417823649139324
1002825,2000158,3000017,2024-05-13 06:22:15.187,Outback Oatmeal,4,3,12,visa,4696037228622646
1002826,2000018,3000043,2024-05-03 22:22:25.073,Austin Almond Biscotti,7,3,21,amex,374056870434206
1002829,2000210,3000012,2024-05-04 01:20:58.253,Pearly Pies,1,3,3,amex,348803161035355
1002830,2000172,3000011,2024-05-16 23:04:59.374,Pearly Pies,3,3,9,amex,372324884799242
1002831,2000133,3000019,2024-05-08 02:19:33.7,Pearly Pies,9,3,27,amex,375690946095622
1002832,2000150,3000045,2024-05-03 12:10:37.762,Golden Gate Ginger,8,3,24,visa,4170819692874893
1002833,2000132,3000045,2024-05-07 01:13:00.593,Outback Oatmeal,8,3,24,mastercard,2225233273754285
1002834,2000069,3000030,2024-05-04 01:11:36.798,Orchard Oasis,6,3,18,amex,376685427239052
1002835,2000019,3000003,2024-05-06 21:49:09.084,Tokyo Tidbits,3,3,9,mastercard,2466456577069252
1002836,2000128,3000011,2024-05-04 20:35:24.684,Pearly Pies,6,3,18,visa,4960864158765049
1002838,2000173,3000023,2024-05-07 12:09:53.421,Orchard Oasis,2,3,6,mastercard,2544430362629360
1002839,2000154,3000042,2024-05-07 06:39:31.154,Outback Oatmeal,9,3,27,visa,4181539597501188
1002841,2000218,3000032,2024-05-01 14:03:02.123,Austin Almond Biscotti,1,3,3,visa,4726391866083189
1002842,2000029,3000005,2024-05-04 11:10:46.74,Orchard Oasis,6,3,18,visa,4873792467203707
1002844,2000119,3000033,2024-05-13 14:30:25.511,Tokyo Tidbits,9,3,27,mastercard,2276181161152930
1002845,2000242,3000035,2024-05-08 00:17:47.79,Golden Gate Ginger,6,3,18,amex,375852965528996
1002846,2000168,3000015,2024-05-15 04:10:49.547,Tokyo Tidbits,6,3,18,amex,373788563454056
1002847,2000150,3000017,2024-05-09 02:25:05.62,Pearly Pies,5,3,15,amex,375617198727461
1002848,2000179,3000018,2024-05-04 03:11:05.381,Pearly Pies,9,3,27,mastercard,2513398424096703
1002849,2000247,3000006,2024-05-10 09:53:46.091,Golden Gate Ginger,2,3,6,amex,348701067620702
1002851,2000097,3000006,2024-05-04 21:18:23.171,Orchard Oasis,10,3,30,visa,4791003432546447
1002853,2000023,3000016,2024-05-14 20:22:11.055,Golden Gate Ginger,7,3,21,amex,379726219293043
1002854,2000091,3000037,2024-05-02 04:09:51.628,Orchard Oasis,8,3,24,amex,344281775299390
1002855,2000262,3000042,2024-05-15 12:31:00.288,Austin Almond Biscotti,6,3,18,amex,345020583412624
1002856,2000280,3000010,2024-05-04 03:53:53.639,Austin Almond Biscotti,5,3,15,visa,4333349536056261
1002857,2000214,3000022,2024-05-04 17:21:15.285,Outback Oatmeal,10,3,30,amex,371770552643412
1002858,2000002,3000006,2024-05-15 22:54:51.951,Golden Gate Ginger,2,3,6,mastercard,2230276767190998
1002859,2000114,3000037,2024-05-05 20:08:45.945,Orchard Oasis,4,3,12,visa,4725508444992521
1002861,2000198,3000032,2024-05-05 17:37:42.734,Austin Almond Biscotti,3,3,9,visa,4520349910431620
1002862,2000011,3000011,2024-05-16 00:49:16.323,Tokyo Tidbits,9,3,27,visa,4487748898816010
1002863,2000154,3000012,2024-05-08 11:20:41.029,Tokyo Tidbits,5,3,15,visa,4306741569872080
1002864,2000151,3000023,2024-05-15 02:43:29.676,Golden Gate Ginger,5,3,15,amex,373661573327267
1002866,2000132,3000036,2024-05-12 00:25:25.142,Austin Almond Biscotti,7,3,21,mastercard,2274410692595891
1002867,2000223,3000003,2024-05-16 18:03:28.903,Tokyo Tidbits,2,3,6,mastercard,2282225337133605
1002868,2000105,3000041,2024-05-03 05:27:36.432,Golden Gate Ginger,1,3,3,visa,4938489945279143
1002869,2000209,3000045,2024-05-14 16:39:00.373,Pearly Pies,6,3,18,amex,344639701364507
1002871,2000213,3000012,2024-05-08 14:34:59.733,Orchard Oasis,8,3,24,visa,4387807162282720
1002872,2000238,3000029,2024-05-01 06:40:06.613,Pearly Pies,9,3,27,visa,4781371744718810
1002873,2000079,3000030,2024-05-16 23:48:25.083,Austin Almond Biscotti,1,3,3,visa,4017994839851745
1002874,2000146,3000044,2024-05-01 12:26:11.225,Pearly Pies,10,3,30,mastercard,5390147714860174
1002875,2000107,3000041,2024-05-11 12:35:42.352,Austin Almond Biscotti,6,3,18,mastercard,5560749327121573
1002876,2000133,3000007,2024-05-15 05:06:04.114,Pearly Pies,9,3,27,amex,346999817688563
1002877,2000155,3000023,2024-05-12 20:07:34.332,Orchard Oasis,6,3,18,amex,370073377218838
1002878,2000202,3000040,2024-05-04 08:54:06.338,Golden Gate Ginger,4,3,12,visa,4963115782275948
1002879,2000030,3000016,2024-05-16 14:31:27.187,Golden Gate Ginger,7,3,21,mastercard,2625052781966827
1002880,2000101,3000045,2024-05-13 00:24:56.617,Orchard Oasis,7,3,21,mastercard,5359029760156674
1002881,2000277,3000023,2024-05-14 16:57:46.339,Pearly Pies,4,3,12,mastercard,2256181266587968
1002882,2000195,3000016,2024-05-09 07:50:21.473,Austin Almond Biscotti,7,3,21,mastercard,2714224959937136
1002883,2000250,3000037,2024-05-16 23:15:17.723,Golden Gate Ginger,5,3,15,amex,373082401391492
1002884,2000165,3000013,2024-05-15 04:16:56.089,Golden Gate Ginger,2,3,6,mastercard,2713332776039233
1002885,2000064,3000034,2024-05-08 13:20:33.743,Orchard Oasis,4,3,12,amex,374122604366005
1002887,2000065,3000045,2024-05-01 05:29:43.588,Tokyo Tidbits,3,3,9,mastercard,2720194385248568
1002888,2000251,3000040,2024-05-01 03:26:57.808,Austin Almond Biscotti,10,3,30,amex,371932389349478
1002889,2000210,3000007,2024-05-03 15:33:31.123,Pearly Pies,6,3,18,amex,340449006375958
1002890,2000140,3000007,2024-05-13 09:18:58.022,Austin Almond Biscotti,1,3,3,mastercard,2707783179663466
1002891,2000056,3000001,2024-05-15 09:10:32.584,Orchard Oasis,8,3,24,amex,343040740148236
1002892,2000241,3000018,2024-05-16 09:03:02.617,Orchard Oasis,10,3,30,mastercard,5347010647647361
1002893,2000035,3000029,2024-05-11 11:51:40.491,Pearly Pies,10,3,30,visa,4419454537403996
1002894,2000253,3000040,2024-05-02 22:50:00.67,Golden Gate Ginger,10,3,30,visa,4276582820606271
1002895,2000240,3000008,2024-05-10 11:46:13.469,Golden Gate Ginger,2,3,6,visa,4068358011414847
1002897,2000148,3000025,2024-05-02 09:05:53.023,Golden Gate Ginger,6,3,18,amex,342622553567882
1002899,2000127,3000027,2024-05-14 06:21:39.28,Pearly Pies,2,3,6,visa,4452379506957714
1002900,2000193,3000003,2024-05-01 14:36:16.887,Austin Almond Biscotti,9,3,27,visa,4390061616937332
1002901,2000228,3000030,2024-05-15 17:27:36.464,Golden Gate Ginger,6,3,18,mastercard,2720232740968189
1002902,2000026,3000028,2024-05-05 00:12:21.696,Orchard Oasis,6,3,18,mastercard,2472083972461900
1002903,2000123,3000042,2024-05-12 08:55:48.51,Outback Oatmeal,6,3,18,visa,4591896185017660
1002904,2000071,3000035,2024-05-05 10:42:31.718,Pearly Pies,1,3,3,amex,373901918634088
1002905,2000192,3000001,2024-05-04 14:33:48.578,Golden Gate Ginger,10,3,30,visa,4916123643491488
1002906,2000108,3000019,2024-05-14 10:24:52.592,Austin Almond Biscotti,9,3,27,visa,4292550290198244
1002907,2000191,3000032,2024-05-15 20:17:11.312,Austin Almond Biscotti,5,3,15,mastercard,2240217474806748
1002909,2000068,3000017,2024-05-13 11:36:28.955,Golden Gate Ginger,1,3,3,visa,4074582903044048
1002910,2000064,3000018,2024-05-09 17:30:51.816,Golden Gate Ginger,5,3,15,visa,4350233010721517
1002911,2000178,3000030,2024-05-13 19:52:19.103,Outback Oatmeal,3,3,9,amex,341017555044744
1000416,2000004,3000042,2024-05-17 04:58:57.446,Orchard Oasis,10,3,30,mastercard,2234725517391179
1000418,2000205,3000028,2024-05-01 23:18:57.408,Orchard Oasis,8,3,24,visa,4380304281556983
1000419,2000080,3000044,2024-05-14 12:13:30.477,Austin Almond Biscotti,7,3,21,mastercard,2279600928388666
1000421,2000082,3000030,2024-05-08 16:39:19.11,Austin Almond Biscotti,5,3,15,visa,4104692670764704
1000422,2000055,3000017,2024-05-02 04:02:27.023,Austin Almond Biscotti,10,3,30,mastercard,2269755754774454
1000423,2000114,3000007,2024-05-12 18:07:54.588,Golden Gate Ginger,9,3,27,visa,4677528046902213
1000424,2000070,3000043,2024-05-07 22:31:55.31,Golden Gate Ginger,6,3,18,visa,4008182795324052
1000425,2000160,3000036,2024-05-05 07:46:09.43,Outback Oatmeal,8,3,24,visa,4399678618409498
1000427,2000158,3000024,2024-05-13 16:50:21.878,Tokyo Tidbits,1,3,3,visa,4928870715135189
1000428,2000098,3000024,2024-05-03 02:58:20.281,Outback Oatmeal,3,3,9,mastercard,2720845027831190
1000429,2000199,3000017,2024-05-10 23:55:23.986,Orchard Oasis,7,3,21,visa,4749003218829952
1000431,2000189,3000010,2024-05-07 04:34:04.708,Austin Almond Biscotti,1,3,3,mastercard,2720425299594345
1000432,2000120,3000037,2024-05-16 23:52:12.762,Orchard Oasis,8,3,24,visa,4877050441316319
1000433,2000021,3000011,2024-05-08 15:10:47.49,Golden Gate Ginger,7,3,21,visa,4547726895588251
1000434,2000065,3000010,2024-05-12 03:05:24.612,Golden Gate Ginger,6,3,18,visa,4691500032359114
1000435,2000086,3000044,2024-05-17 04:20:26.788,Orchard Oasis,3,3,9,mastercard,2282095326060964
1000436,2000081,3000006,2024-05-16 03:26:52.782,Tokyo Tidbits,3,3,9,mastercard,2272419602338054
1000437,2000128,3000036,2024-05-02 20:21:54.166,Pearly Pies,3,3,9,visa,4570316067256083
1000438,2000208,3000037,2024-05-07 22:23:38.881,Austin Almond Biscotti,2,3,6,visa,4026047602566799
1000439,2000298,3000004,2024-05-01 21:25:35.354,Pearly Pies,8,3,24,amex,343273237520373
1000440,2000232,3000028,2024-05-02 21:39:41.204,Orchard Oasis,5,3,15,mastercard,2256691856449221
1000441,2000026,3000032,2024-05-14 15:46:15.131,Golden Gate Ginger,7,3,21,visa,4124863849722693
1000443,2000108,3000029,2024-05-16 15:04:03.777,Tokyo Tidbits,4,3,12,mastercard,2281687376170601
1000444,2000269,3000044,2024-05-12 03:29:43.773,Austin Almond Biscotti,6,3,18,mastercard,5181501406846599
1000445,2000177,3000008,2024-05-01 19:05:37.496,Pearly Pies,2,3,6,visa,4023829745261138
1000446,2000205,3000028,2024-05-14 12:42:04.974,Golden Gate Ginger,7,3,21,amex,371569560648979
1000447,2000201,3000003,2024-05-07 07:01:08.853,Pearly Pies,3,3,9,amex,372807518598493
1000448,2000167,3000015,2024-05-08 03:13:30.001,Austin Almond Biscotti,5,3,15,mastercard,2252893814146162
1000450,2000124,3000044,2024-05-02 18:36:11.803,Outback Oatmeal,10,3,30,visa,4653979255398726
1000451,2000269,3000037,2024-05-09 06:02:12.35,Austin Almond Biscotti,6,3,18,visa,4390260131103350
1000452,2000165,3000007,2024-05-04 02:42:12.399,Golden Gate Ginger,4,3,12,mastercard,5591667151587581
1000453,2000239,3000010,2024-05-14 01:28:02.045,Austin Almond Biscotti,2,3,6,amex,378538449733164
1000454,2000057,3000007,2024-05-15 11:42:14.707,Tokyo Tidbits,6,3,18,mastercard,2246429156494362
1000455,2000055,3000016,2024-05-01 06:53:17.328,Orchard Oasis,1,3,3,visa,4910802892099847
1000456,2000131,3000040,2024-05-08 20:22:14.079,Tokyo Tidbits,6,3,18,amex,340277430984487
1000457,2000135,3000026,2024-05-09 21:31:10.469,Orchard Oasis,5,3,15,mastercard,2237028171732425
1000458,2000240,3000031,2024-05-04 18:23:45.624,Orchard Oasis,7,3,21,amex,371896210992956
1000459,2000284,3000005,2024-05-12 08:03:25.178,Austin Almond Biscotti,2,3,6,visa,4927457978257610
1000460,2000051,3000017,2024-05-10 20:14:48.989,Orchard Oasis,8,3,24,mastercard,2251337222215970
1000462,2000156,3000010,2024-05-06 13:49:25.41,Austin Almond Biscotti,6,3,18,visa,4057988185528411
1000463,2000272,3000033,2024-05-01 05:03:14.129,Golden Gate Ginger,8,3,24,visa,4300459813129282
1000464,2000015,3000010,2024-05-14 18:24:02.213,Austin Almond Biscotti,4,3,12,amex,379108486381522
1000465,2000084,3000037,2024-05-02 07:10:17.055,Golden Gate Ginger,8,3,24,mastercard,2716904498642010
1000466,2000295,3000012,2024-05-10 02:24:37.707,Pearly Pies,2,3,6,visa,4120360340324123
1000467,2000154,3000034,2024-05-13 11:16:08.78,Golden Gate Ginger,7,3,21,mastercard,5427123829854938
1000468,2000112,3000023,2024-05-10 03:18:12.49,Outback Oatmeal,3,3,9,mastercard,2306973397955415
1000469,2000149,3000030,2024-05-03 16:54:21.552,Pearly Pies,7,3,21,mastercard,2386826655260683
1000470,2000084,3000004,2024-05-03 01:07:47.99,Outback Oatmeal,8,3,24,amex,340299553094720
1000472,2000077,3000036,2024-05-01 08:29:29.474,Austin Almond Biscotti,7,3,21,amex,373675260268279
1000473,2000089,3000006,2024-05-13 19:27:40.199,Orchard Oasis,5,3,15,mastercard,2520571223710804
1000475,2000089,3000040,2024-05-15 18:04:03.004,Pearly Pies,5,3,15,amex,341905137947881
1000476,2000222,3000040,2024-05-01 07:17:07.437,Golden Gate Ginger,5,3,15,mastercard,5277500638355572
1000478,2000252,3000027,2024-05-08 04:19:39.311,Tokyo Tidbits,4,3,12,visa,4007087297655187
1000479,2000295,3000017,2024-05-07 11:56:16.343,Orchard Oasis,7,3,21,amex,372267106566701
1000480,2000167,3000018,2024-05-11 19:00:07.87,Pearly Pies,2,3,6,visa,4407206323861066
1000481,2000266,3000037,2024-05-03 17:22:53.217,Pearly Pies,9,3,27,mastercard,5357945332483431
1000482,2000039,3000004,2024-05-09 20:26:27.778,Golden Gate Ginger,1,3,3,amex,370648236346803
1000483,2000227,3000004,2024-05-03 22:59:51.11,Golden Gate Ginger,7,3,21,visa,4166632337875076
1000484,2000190,3000007,2024-05-08 21:26:43.971,Golden Gate Ginger,5,3,15,amex,379094944377536
1000485,2000105,3000008,2024-05-17 03:35:13.774,Golden Gate Ginger,8,3,24,visa,4936535985088513
1000486,2000199,3000045,2024-05-04 01:51:26.396,Orchard Oasis,7,3,21,mastercard,2380477779915640
1000487,2000059,3000017,2024-05-02 17:55:47.579,Outback Oatmeal,10,3,30,mastercard,2254645333246321
1000488,2000039,3000009,2024-05-15 14:22:32.814,Austin Almond Biscotti,9,3,27,visa,4371202722195851
1000489,2000045,3000013,2024-05-11 06:29:46.908,Tokyo Tidbits,10,3,30,visa,4857700457978303
1000490,2000005,3000042,2024-05-05 08:31:22.839,Tokyo Tidbits,3,3,9,mastercard,2249226100765062
1000491,2000058,3000025,2024-05-07 11:53:15.012,Austin Almond Biscotti,3,3,9,visa,4967916155232689
1000492,2000246,3000004,2024-05-03 18:27:51.176,Golden Gate Ginger,1,3,3,visa,4051042322020449
1000494,2000034,3000007,2024-05-06 05:41:19.635,Outback Oatmeal,8,3,24,mastercard,2251897045218873
1000495,2000205,3000019,2024-05-14 18:49:07.614,Austin Almond Biscotti,1,3,3,amex,371648551300764
1000496,2000154,3000018,2024-05-04 04:33:47.532,Austin Almond Biscotti,9,3,27,mastercard,2286879837170974
1000497,2000086,3000040,2024-05-09 13:35:12.989,Golden Gate Ginger,1,3,3,mastercard,2712374504193511
1000499,2000090,3000036,2024-05-07 22:26:57.396,Orchard Oasis,3,3,9,mastercard,5121716188337327
1000500,2000221,3000027,2024-05-09 08:39:02.354,Tokyo Tidbits,1,3,3,mastercard,2397905126795092
1000501,2000047,3000028,2024-05-14 01:37:15.115,Pearly Pies,1,3,3,mastercard,2286795143525174
1000502,2000107,3000033,2024-05-11 13:07:16.135,Tokyo Tidbits,5,3,15,amex,342002388622147
1000503,2000226,3000044,2024-05-14 07:49:51.619,Pearly Pies,1,3,3,amex,373532841674428
1000504,2000055,3000025,2024-05-09 17:48:22.229,Pearly Pies,2,3,6,visa,4461935348692436
1000505,2000125,3000006,2024-05-15 00:36:20.395,Outback Oatmeal,1,3,3,mastercard,2258539439830045
1000508,2000181,3000010,2024-05-14 10:10:20.044,Pearly Pies,10,3,30,amex,370033032023791
1000509,2000062,3000036,2024-05-17 03:46:12.928,Golden Gate Ginger,5,3,15,mastercard,2704945999804934
1000511,2000156,3000019,2024-05-09 15:33:58.055,Pearly Pies,8,3,24,amex,377591828719461
1000512,2000034,3000040,2024-05-17 11:24:30.699,Orchard Oasis,9,3,27,mastercard,5106238912769096
1000514,2000166,3000015,2024-05-07 23:35:26.352,Pearly Pies,3,3,9,visa,4258667027361044
1000515,2000092,3000011,2024-05-09 22:06:42.456,Tokyo Tidbits,5,3,15,visa,4959809047783045
1000516,2000147,3000026,2024-05-10 23:41:33.235,Outback Oatmeal,7,3,21,mastercard,2265790665269751
1000517,2000018,3000019,2024-05-13 21:05:53.608,Outback Oatmeal,4,3,12,amex,373299009804888
1000518,2000081,3000034,2024-05-16 15:48:23.964,Tokyo Tidbits,1,3,3,mastercard,2651851699218982
1000519,2000127,3000011,2024-05-10 04:13:16.883,Outback Oatmeal,5,3,15,mastercard,2296795971857671
1000520,2000290,3000037,2024-05-09 18:47:21.228,Orchard Oasis,4,3,12,mastercard,5359580891327519
1000521,2000185,3000006,2024-05-10 21:06:40.145,Orchard Oasis,3,3,9,mastercard,2284480702820819
1000522,2000038,3000025,2024-05-02 22:57:17.233,Outback Oatmeal,9,3,27,visa,4823138795044424
1000523,2000206,3000043,2024-05-04 17:15:01.78,Austin Almond Biscotti,4,3,12,mastercard,5540042607662119
1000525,2000083,3000023,2024-05-15 18:32:01.41,Tokyo Tidbits,10,3,30,amex,373941496860101
1000526,2000020,3000006,2024-05-11 20:05:32.193,Tokyo Tidbits,2,3,6,visa,4689370832050840
1000527,2000123,3000030,2024-05-15 10:47:40.581,Austin Almond Biscotti,9,3,27,amex,373373408142776
1000529,2000145,3000009,2024-05-12 07:37:33.06,Orchard Oasis,3,3,9,mastercard,2474499531129085
1000530,2000015,3000031,2024-05-10 04:33:55.454,Orchard Oasis,7,3,21,amex,345787620036463
1000531,2000190,3000033,2024-05-03 06:05:16.39,Outback Oatmeal,10,3,30,mastercard,2365793636251444
1000532,2000005,3000042,2024-05-03 23:03:28.352,Golden Gate Ginger,9,3,27,visa,4875500970658863
1000533,2000275,3000030,2024-05-16 13:55:16.606,Austin Almond Biscotti,4,3,12,amex,347746562394627
1000534,2000298,3000015,2024-05-03 04:49:50.226,Pearly Pies,6,3,18,amex,340674411593479
1000535,2000077,3000028,2024-05-13 02:56:24.295,Golden Gate Ginger,6,3,18,mastercard,2283954721357491
1000536,2000181,3000016,2024-05-11 11:01:35.104,Outback Oatmeal,6,3,18,amex,346737413487018
1000537,2000286,3000031,2024-05-15 06:21:59.648,Outback Oatmeal,1,3,3,mastercard,2290306456213632
1000538,2000022,3000043,2024-05-11 08:07:29.172,Outback Oatmeal,3,3,9,mastercard,5435468881057098
1000539,2000223,3000028,2024-05-12 13:31:15.993,Pearly Pies,2,3,6,amex,340199109620970
1000540,2000291,3000023,2024-05-14 09:04:20.097,Orchard Oasis,4,3,12,amex,371518703636151
1000541,2000004,3000011,2024-05-15 08:50:22.425,Austin Almond Biscotti,5,3,15,amex,378264569838739
1000542,2000085,3000018,2024-05-11 19:39:28.954,Golden Gate Ginger,1,3,3,visa,4932892702288726
1000543,2000253,3000023,2024-05-02 19:51:10.652,Golden Gate Ginger,3,3,9,amex,343183729493288
1000545,2000054,3000005,2024-05-02 14:27:31.901,Golden Gate Ginger,6,3,18,visa,4931364595703485
1000546,2000169,3000013,2024-05-04 03:46:07.393,Pearly Pies,4,3,12,amex,371149960386973
1000547,2000294,3000001,2024-05-11 09:01:30.986,Golden Gate Ginger,9,3,27,amex,378917139065857
1000549,2000141,3000009,2024-05-12 12:31:29.523,Orchard Oasis,2,3,6,mastercard,5349926536479822
1000550,2000199,3000041,2024-05-08 14:18:17.065,Tokyo Tidbits,7,3,21,visa,4992267460210807
1000551,2000115,3000023,2024-05-09 09:29:42.871,Pearly Pies,10,3,30,amex,344509663575285
1000552,2000256,3000028,2024-05-01 02:16:59.963,Outback Oatmeal,4,3,12,visa,4780479426188243
1000553,2000017,3000004,2024-05-11 06:37:40.281,Pearly Pies,7,3,21,visa,4548079453981446
1000554,2000297,3000029,2024-05-17 03:22:48.064,Tokyo Tidbits,1,3,3,amex,340648804699945
1000555,2000031,3000040,2024-05-12 08:47:43.937,Tokyo Tidbits,3,3,9,visa,4584938275758610
1000556,2000086,3000028,2024-05-06 04:24:14.702,Austin Almond Biscotti,10,3,30,visa,4928745997811139
1000557,2000106,3000040,2024-05-01 15:35:58.953,Austin Almond Biscotti,4,3,12,visa,4062221182862762
1000558,2000088,3000033,2024-05-02 15:55:25.944,Outback Oatmeal,9,3,27,visa,4773496306637676
1000559,2000154,3000013,2024-05-11 19:25:25.366,Pearly Pies,1,3,3,visa,4054028611895697
1000560,2000255,3000029,2024-05-07 21:20:39.588,Golden Gate Ginger,6,3,18,visa,4611183302385379
1000562,2000130,3000025,2024-05-13 01:47:36.737,Pearly Pies,2,3,6,amex,348942708658822
1000563,2000196,3000025,2024-05-08 12:23:07.62,Orchard Oasis,7,3,21,amex,340328669773214
1000564,2000109,3000026,2024-05-16 19:08:04.081,Tokyo Tidbits,8,3,24,visa,4791741144647785
1000565,2000247,3000032,2024-05-08 01:21:32.462,Outback Oatmeal,1,3,3,visa,4503362256418821
1000566,2000205,3000027,2024-05-07 08:02:27.009,Outback Oatmeal,1,3,3,visa,4807773961971172
1000567,2000210,3000008,2024-05-07 05:15:20.293,Orchard Oasis,5,3,15,amex,372455291021760
1000568,2000097,3000025,2024-05-02 20:24:16.456,Tokyo Tidbits,5,3,15,amex,344050870866381
1000569,2000171,3000042,2024-05-04 20:46:49.648,Tokyo Tidbits,7,3,21,amex,376131537999285
1000570,2000066,3000017,2024-05-05 14:32:05.037,Orchard Oasis,2,3,6,visa,4054940675019032
1000571,2000017,3000034,2024-05-01 22:15:57.688,Pearly Pies,4,3,12,visa,4308141429197869
1000572,2000030,3000035,2024-05-10 17:02:54.718,Golden Gate Ginger,8,3,24,amex,347755422637000
1000573,2000157,3000032,2024-05-03 04:18:50.819,Tokyo Tidbits,6,3,18,amex,375900826243378
1000575,2000163,3000005,2024-05-08 23:24:53.848,Outback Oatmeal,10,3,30,visa,4218608145073227
